ID,FC,p
SPACA6,0.191234469,0.114663698
CCDC153,0.203703664,0.554965865
PNPLA8,0.11383818,0.064981124
FREM3,-0.72216072,0.221960953
CIP2A,0.057766408,0.91104603
YJEFN3,-0.071495949,0.700967142
AABR07070046.1,-0.048739808,0.801560695
PRAM1,-0.035874045,0.843459219
CCDC71L,0.237770649,0.212161497
RGD1305455,0.050414197,0.551116878
ZSCAN21,0.068732273,0.491502838
YTHDC2,0.167716508,0.138156334
AABR07035539.1,-0.079297967,0.944856571
PSMG4,-0.071633258,0.623591002
SLC25A51,0.013757486,0.837236625
HAUS4,-3.82286E-06,0.999980813
MRPL52,-0.250085188,0.030538438
AHCYL2,-0.099473773,0.299723309
CFAP157,0.364083185,0.113500685
HRCT1,0.483694302,0.072895117
MSLNL,0.47508753,0.16470266
FAM129C,-0.502747489,0.149984216
C17H6ORF52,-0.095211215,0.588561744
PRRT4,0.081847897,0.694864089
SLC37A2,0.391074405,0.038166333
TSBP1,0.297617174,0.578659413
FCHSD1,0.057104249,0.559762345
DDA1,-0.017476078,0.762545131
AC121204.1,-0.145633682,0.715519588
PCDHGB7,-0.35740144,0.123103828
PCDHGB6,0.198152353,0.439529527
PCDHGB5,-0.242436846,0.055896511
PCDHGB4,-0.224657003,0.204022145
PCDHGA3,0.19952627,0.233250982
PCDHGA1,-0.83507037,0.297250561
TMEM229A,-0.095537405,0.130222887
PCDHB19,-0.041548481,0.739596463
AC131360.1,0.082949629,0.575178389
LOC108348771,0.197711229,0.249588553
AC131360.2,-0.371494102,0.160355777
CCDC152,-0.218993732,0.238644486
PCDHB2,-0.142203267,0.529601966
TMEM253,-0.328109139,0.469319392
AASS,-0.071428642,0.622206046
PLP2,-0.433692468,0.190677392
LOC360919,-0.03631169,0.91052705
AC130232.1,0.060282834,0.809455653
FAM32A,0.022308543,0.590325185
CCL27,0.107547102,0.269976668
KCND1,0.052940172,0.448640514
RDH14,0.010148875,0.852072464
FAM219A,-0.021431386,0.627205815
TRMT10C,0.26835707,0.004783346
SUV39H1L1,0.11999119,0.123291708
RGD1561161,0.341278492,0.078141648
WDR13,0.087938232,0.088108169
DYDC2,0.600204548,0.247005344
ECSCR,-0.000329715,0.999115066
PROB1,0.241077723,0.194948926
AABR07069490.1,0.721413568,0.271449487
LNP1,-0.180104408,0.519665547
ABCA17,0.267947784,0.404641779
G4,0.052794818,0.593037467
SRPX,0.258611102,0.460366824
COL8A1,0.431983328,0.404696051
AABR07034657.1,-0.147964946,0.544153055
PRSS22,0.207573522,0.632736624
IPO11,0.188151733,0.089009254
ORAI3,-0.175219826,0.046222337
CENPK,0.050839187,0.842718767
RT1-CE4,-0.258162703,0.271762676
PM20D1,0.488829536,0.331091828
RAB7B,-0.276323449,0.191817104
GPR34,-0.212541524,0.171490064
EXOC3,-0.019252425,0.719429336
TTF1,0.181255603,0.096923804
AC094217.1,-0.124072676,0.254215939
AABR07066826.1,0.127582459,0.607309704
FAM193B,0.061987767,0.224936367
ZFP512,0.024089113,0.365329076
AABR07035338.1,-0.036874185,0.64042855
RPP14,-0.068752374,0.428760265
GPR12,-0.237678625,0.177884187
JADE3,0.298032104,0.011244406
AK6,0.013167747,0.875254966
PIGP,-0.102629385,0.204885556
CACTIN,-0.118252108,0.147766561
LRRC73,0.045830341,0.471184689
MFSD12,0.066549513,0.594012281
DNMT1,0.084213435,0.197985326
LOC690617,0.088634726,0.468714803
CLDN12,-0.09515915,0.098367287
RGD1306063,-0.076326366,0.35649509
LOC681410,-0.010865902,0.862771467
SMIM11,-0.079477124,0.229478874
ABCG3L3,0.119042023,0.645522803
LBH,-0.031148284,0.823926493
TRIQK,0.082602781,0.455593494
AABR07020786.1,0.405938293,0.093487422
RAD54B,0.836065697,8.33223E-05
CTLA2A,-0.599979962,0.034768059
PTK7,0.069179991,0.557912321
SLC25A5,0.022378101,0.724697665
UBE2A,-0.090908081,0.177871701
UPF3B,-0.141265822,0.051866741
AABR07055527.1,0.128104712,0.212328314
AABR07028805.1,-0.259178621,0.506377399
NDUFAF6,0.175479169,0.331797161
CRNKL1,0.149076497,0.389682994
RT1-M6-2,-0.009899535,0.978513934
TREML1,-0.6538414,0.14512299
FOXN2,0.00297383,0.934099857
STPG4,1.457552777,0.005225844
LOC108348062,0.251167854,0.879308963
ANKRD34B,0.21340093,0.267642518
ATP6AP1L,-0.418470393,0.087546925
ZCCHC24,-0.246547993,0.045932084
AABR07014114.1,-0.023901849,0.96316806
AABR07059198.1,0.499301781,0.042678686
EPM2A,0.328912272,0.163668904
CHMP2B,0.061552927,0.399203761
CDKL4,0.094185254,0.505036763
RGD1562402,-0.111003888,0.772250116
SLF1,-0.116251002,0.308846759
ZC3H10,0.02863508,0.830781411
CYP1B1,-0.54371575,0.109234498
TTC37,0.029583117,0.693496257
CEBPZOS,0.13401319,0.687742815
MIR770,-0.108619717,0.3987242
RF00152,-0.43561266,0.282621282
AC135741.1,-0.810247616,0.087280253
GM22953,-7.80187E-05,0.999862945
MIR1188,-0.097071932,0.800396866
MIR1249,0.229836147,0.453973338
AC123095.1,-0.109638393,0.617845545
AABR07065531.1,0.074823521,0.368846688
AABR07053152.1,0.434859,0.058558923
MIR1893,0.130880705,0.733175163
AC135310.2,-0.160010772,0.766597779
AABR07010030.1,-0.514273519,0.080470856
AABR07030520.1,-0.062694846,0.882871917
AABR07026929.1,-0.520822431,0.164998242
EFS,-0.326727693,0.063823924
SMIM7,0.060376286,0.329868052
GAL3ST1,-0.39197868,0.056362389
STARD3,-0.020773456,0.60514599
SYCE3,0.633558526,0.354011705
RCCD1,-0.056887306,0.651817744
AC105662.2,0.08516234,0.626703999
OTUD7B,-0.090967886,0.427258933
TICAM2,-0.409967234,0.177143747
ICAM4,0.524505836,0.241204417
RAB26,0.039344027,0.519827916
PRR13,-0.031992612,0.746897027
ZFP93,-0.045791055,0.893023527
ERICH1,-0.044925568,0.766267692
CPLANE1,0.201619669,0.101579786
LSM5,-0.104810849,0.413242054
TMEM173,-0.00352372,0.989526047
CLEC4A1,-0.918592592,0.060220528
ATP6V1FNB,0.443625323,0.273637391
GIPC2,-0.021494592,0.91678633
AABR07017874.1,1.09690426,0.03254987
LOC108349010,0.164636235,0.261404926
BTBD19,0.197648558,0.037220998
CFAP20,-0.025879547,0.718583929
MROH2A,-0.832306484,0.078181846
RAB31,-0.123341595,0.205290196
PABPN1,-0.020563636,0.706596013
EFCAB2,0.224942798,0.259412537
TMEM240,-0.111279122,0.303717943
ZSCAN25,0.007657212,0.939221231
CYP2J10,-0.291472719,0.094091463
AC099444.2,-0.67904331,0.036647821
RPL41,-0.138108787,0.17495521
AC130035.1,-0.423612954,0.552598147
TM6SF2,0.025893336,0.946423027
DCAF7,-0.068148818,0.259594699
TMEM215,-0.135091134,0.729202131
ECD,0.135183429,0.20569174
RGD1561157,0.448104775,0.191278525
AABR07071731.1,0.446736007,0.223774135
HDGF,-0.089457868,0.051516682
AABR07031734.13,0.056221401,0.855777359
GPR21,0.288331057,0.477150125
UBB,0.026965239,0.568762822
FBXO31,0.029778314,0.672207593
TRAPPC2,0.116647354,0.142081269
ZFP267,-0.130897627,0.316592412
NSL1,0.386309652,0.022995791
PLCXD2,0.098816213,0.227816164
LOC680200,0.099988394,0.657592266
KIAA0408L,0.11197475,0.109794228
SLC41A1,0.02348586,0.720738352
AABR07052588.1,0.302636046,0.213271067
PCDHGA4,0.024651927,0.884005015
SMPDL3B,0.396867732,0.153312965
SLC44A5,-0.124761331,0.503512325
DNAL1,0.052641952,0.357532986
LOC679894,0.058422874,0.521291305
AABR07001896.1,0.21105224,0.369134032
DNASE1L2,-0.013812487,0.956497513
MLKL,-0.280561252,0.300103178
TARBP2,0.058257054,0.496621612
PIGK,0.011467643,0.794083181
AABR07044308.1,-0.562661895,0.454248987
AABR07071842.1,0.654077674,0.097395118
TGIF2,-0.073869908,0.671629835
AABR07031734.14,0.131524561,0.494522118
ZNF442,0.375102882,0.363175632
KCTD7,0.025698795,0.864920598
SLC25A6,-0.359008004,0.326140373
BCL10,0.078457728,0.459628845
CCDC122,-0.260494809,0.502678334
RPS6KA1,-0.054161156,0.52416548
NAT14,-0.053073108,0.37974196
ACYP2,0.037390448,0.618203158
RGD1559909,-0.100270739,0.261862428
CYP4V3,-0.115808516,0.310859388
GSKIP,0.059723788,0.45524405
NEK11,-0.233384221,0.459893695
AC130970.1,-0.057925788,0.87672233
ANKRD63,0.23326477,0.129804647
CDC42SE2,-0.008081704,0.818653598
DDX59,0.133768575,0.322022212
AABR07046707.1,0.085834456,0.158354275
FBXO25,-0.044118103,0.448482861
TTC4,0.06459877,0.179402615
ADAM22,0.230832587,0.234828328
TATDN2,-0.118272715,0.081552034
COP1,0.045275861,0.373533775
CYP4F5,0.115632688,0.337959463
LOC100364435,0.025805092,0.82404764
TMEM250,0.05002935,0.559431316
SMIM17,-0.068595707,0.510680699
NDUFV2,0.003957682,0.954885739
ZFP964,0.165265905,0.164192736
PEAK1,0.166817113,0.160991687
UBE2D2,-0.002942543,0.93764625
AABR07030590.1,-0.131909027,0.804675041
WFDC6A,0.044839168,0.860801788
TMEM190,-0.300666638,0.60686994
AABR07010907.1,0.526498545,0.132074185
PDE4D,0.01573302,0.880206401
AABR07001902.1,-0.327009942,0.010197677
BMYC,-0.00384183,0.969261978
BAG4,0.066996927,0.616290177
CKS1B,-0.024172757,0.904507191
TCP11L1,0.084903377,0.300597274
ZFP866,0.162860209,0.360616083
RGS10,-0.360386162,0.095535605
ZGLP1,-0.000657233,0.998757271
AABR07009224.1,-0.019770451,0.912876452
TTC39B,0.163233132,0.250836072
RHOF,0.069383765,0.509325293
MARVELD1,-0.119753822,0.540384153
TMEM273,-0.684024433,0.180065628
ASB5,-0.272280167,0.123816339
NDUFAF8,-0.165484411,0.047469532
NXNL1,0.311202046,0.353780572
MSRB3,0.044813852,0.630453782
AABR07006860.1,0.123300561,0.571193625
GRPEL2,0.263515691,0.049877487
TRIM34,-0.328095085,0.061979796
ZMAT4,0.004492748,0.962836969
ARMC7,-0.066521609,0.491179618
MINOS1,-0.010599362,0.816344093
NIPA1,0.068054497,0.460169554
AABR07072264.1,-0.611800624,0.210796461
CIART,0.451318918,0.070877889
MRPL28,-0.091019174,0.33946477
RGD1560775,0.998892529,0.094598287
RGD1563159,-0.340120146,0.465219457
FBRS,-0.092588497,0.334445737
EFHC1,-0.38539273,0.133136138
SLC25A18,0.030231295,0.807762416
AABR07061755.1,0.316583474,0.1266598
MRPL42,-0.077548637,0.406617084
ADGB,-0.073335695,0.860900017
FAM72A,-0.195926222,0.564093699
AABR07065010.1,-0.282828571,0.403292918
FGF13,0.076361831,0.421567142
TMEM243,-0.097340851,0.191205947
APOL3,-0.519458314,0.047587158
LINS1,0.050842459,0.782489621
ZFP28,0.26483077,0.013610182
ROPN1L,0.306165211,0.39100637
SESN2,0.054329812,0.524500896
VTI1A,0.040979533,0.766654253
FAM229A,-0.076826378,0.767621685
AABR07012856.1,-0.4718559,0.185769888
CD59,0.105365449,0.176082586
ZFP52,0.175134058,0.459466327
AABR07030521.1,0.070917037,0.32759333
JUNB,0.162696512,0.165817589
JAM2,-0.285533204,0.004958358
AC109942.2,-0.043579034,0.820625276
AHDC1,-0.021219794,0.787012076
PAPPA2,-0.642257785,0.151137575
LOC688801,-0.393988228,0.151431486
LOC103693430,-0.046837689,0.604810155
WDR74,-0.032390509,0.527648208
CEP192,0.080016151,0.451358888
RPS28,-0.105809681,0.255428697
CDYL2,0.40130323,0.021298712
ALPG,0.103249696,0.637254905
COX7A2,-0.063794122,0.323778174
RT1-T24-4,-0.166929012,0.340310824
MYCBPAP,0.052707069,0.786526276
MXRA7,-0.102556297,0.664647017
RWDD1,0.041139667,0.70949236
LOC100361087,0.207065735,0.195792141
TTC27,-0.044234387,0.669426257
NRIP2,-0.035868284,0.710817769
XRN1,0.066249062,0.589185491
RGCC,0.067729732,0.548187097
PDSS2,0.058660096,0.688608482
LOC363337,-0.219008051,0.442688283
MTX1,0.06076128,0.24150184
NCALD,-0.091752104,0.348158237
ADAM19,0.111840054,0.341419061
NUDT21,0.027800715,0.630288557
SLC9B1,0.057089536,0.771049337
LCMT2,0.108873723,0.503224172
EPM2AIP1,0.033503882,0.536182914
RCN3,0.22392494,0.269411388
MSMP,0.134271279,0.202639659
AC128207.2,-0.089933141,0.527223873
RD3L,-0.194337701,0.498603179
AABR07045431.1,-0.450201975,0.007018821
FBXL13,0.16462094,0.670186434
ZFP770,0.105584847,0.390238357
CNN2,-0.07979163,0.772248548
ZFP639,-0.078108919,0.391954736
APLF,-0.032900165,0.82004615
DNAJC4,-0.036365573,0.749608092
SIAH3,0.152090983,0.572405689
TIPIN,-0.04349079,0.747496645
SEC22A,0.107452284,0.179210316
AABR07025328.1,-0.249943563,0.04110767
ZFPM1,0.178836396,0.327372722
CLSTN2,0.299977488,0.042731896
OXCT1,-0.037483135,0.332940799
ETV3,0.046432722,0.574527213
MT2A,0.016786665,0.936623177
DDX21,-0.040283281,0.52320436
AC109037.1,-0.165641997,0.515308853
BAHCC1,0.051886797,0.753051599
FRRS1L,0.127811691,0.211343638
LYRM2,-0.037917579,0.647619077
FAM43B,0.023195565,0.821539091
TOMM7,0.027696807,0.650509882
ARMCX4,0.007337401,0.936995714
LBHD2,-0.512580014,0.481703898
AP3S2,-0.02879066,0.627616602
EML1,-0.063324753,0.552862794
AABR07043823.2,-0.29740788,0.386461417
ARFGAP1,0.007533025,0.870898211
CNTLN,0.183460569,0.242288676
ITGA9,-0.265957401,0.257470618
HDHD2,0.110047682,0.041872957
AABR07071966.1,-0.304872536,0.424480543
0,-0.032942624,0.748431953
CNTNAP5C,-0.011538361,0.962917188
PPIL6,0.564091917,0.090442572
TRUB2,0.029202557,0.639537212
HACD1,-0.152642339,0.519046933
SMIM1,-0.075800557,0.719737969
LOC688613,-0.049037209,0.562721821
COQ8A,0.080942445,0.264315494
KRT75,0.002759602,0.995981731
HARBI1,-0.128897242,0.36018877
PPP3R1,0.17470896,0.167535632
DIP2A,-0.026473909,0.704471772
RTBDN,0.211001374,0.104719567
ZFP949,-0.092850325,0.508495628
ZFP771,0.008335024,0.943134812
CYP4F6,-0.161874436,0.020811807
AC142180.1,0.066559183,0.907196651
MRM2,-0.140599302,0.383828878
CPNE2,0.036493496,0.800267025
SMIM13,0.180763362,0.333771105
RGD1565033,-0.179561046,0.084932247
ENHO,-0.174717609,0.110245418
APCDD1,0.081410462,0.451427598
BIRC7,-0.296821274,0.58762924
UPK2,0.419552623,0.218591424
CHMP2A,-0.036180954,0.569529949
RNF180,0.074610263,0.467859003
FOXD1,-0.117437604,0.665480144
ZFP51,-0.242783652,0.147816524
RNF168,0.003095535,0.967115925
RPL39,-0.103344872,0.269712759
CAP2,0.053292697,0.444886292
ZFP407,0.176877198,0.098876735
LOC685699,-0.252336369,0.567884287
ZFP362,0.06342385,0.638682927
AABR07063829.2,0.301727814,0.137189146
FUBP1,0.084403909,0.042491541
RGD1566099,-0.236360093,0.37288306
FDPS,-0.001525726,0.984803048
NKPD1,0.156595495,0.455312847
CYTH1,-0.043223615,0.378647675
COMMD2,-0.001317241,0.986517921
CPE,0.072423505,0.32081984
IRF3,0.017758695,0.79678209
SAMD12,0.272250913,0.07815327
LOC100910678,-0.276276979,0.081341309
CFAP300,0.10715765,0.696621546
AC123144.1,-0.021073105,0.951710093
HIST3H2BA,-0.078181553,0.338731935
KYAT3,0.036648399,0.858274118
MICU1,-0.019185915,0.540645682
ZFP707L1,0.006288651,0.969838443
LIN52,0.03576062,0.785538178
THEM5,-0.083635991,0.845412175
SPP1,-0.267779422,0.546982345
ARC,0.092417955,0.625361346
ANKUB1,0.501659589,0.304702886
AABR07071440.1,0.118031896,0.781095435
TNFRSF26,0.181026388,0.627340646
RGD1560171,0.204084324,0.258425819
SIK2,-0.126492689,0.191439148
EHD1,0.029851501,0.566268318
CYP4X1,0.087233918,0.280178907
AY172581.24,-0.133099422,0.32294325
RF00001,0.322143405,0.426455689
SLC39A3,-0.016412032,0.736727606
RTL8A,-0.119528023,0.271508401
DUSP11,-0.197107829,0.568262456
LOC687399,0.063821504,0.746171617
FRAT2,0.409872134,0.193160552
EID2B,-0.019788162,0.918761308
PROSER2,0.366853785,0.118601873
LOC102551901,-0.27092206,0.337140047
ROMO1,0.030864974,0.817919612
CD34,0.022874189,0.898768161
GVIN1,1.022551108,0.044380743
UQCC3,-0.10059313,0.546547302
RBM14,0.01491906,0.819753338
LOC288978,0.416167118,0.001199898
MORN3,0.261007447,0.606102497
AABR07002068.1,0.384743775,0.175364316
LOC103690064,0.389287542,0.248950507
TNFSF9,-0.086769725,0.69905236
AC139391.1,0.255059428,0.102470682
UXS1,-0.029273688,0.653625468
LOC688286,-0.106632503,0.616967766
GATC,-0.092842248,0.890063046
SPACA5,0.355948345,0.474585906
CAPN10,-0.008113714,0.919872384
ATP23,-0.079644185,0.703940374
FASN,-0.023316884,0.66801723
RNF14,0.073908345,0.258190487
RGD1560883,-0.044252467,0.559579839
HAX1,0.027272612,0.773803641
ARRDC3,0.037595934,0.69417136
LOC100912498,0.368966776,0.278088076
LOC103690005,-0.031587093,0.851902579
LOC102546678,0.515651887,0.169086392
AMIGO1,0.029274328,0.609278336
IFNAR2,-0.034010706,0.669692153
TNFSF12,0.020456458,0.846121992
LOC100911402,0.181082402,0.447725292
NFS1,-0.173955451,0.030023664
AABR07058795.1,-0.367700779,0.39021726
AABR07028979.1,-0.05077928,0.71448511
LIN7C,0.014157899,0.855215076
AABR07033887.1,0.015907867,0.944983493
AK4,0.140733545,0.20865353
TMX3,0.030060596,0.67672673
CYB5D1,-0.04819175,0.846109816
ETNPPL,-0.110161981,0.238618501
CAPNS1,0.209662661,0.594462842
RRM1,-0.084577227,0.312671764
HIST2H2BE,-0.574024288,0.157995678
LOC108348080,0.663007293,0.259293725
CXXC4,-0.018377012,0.909601976
MGC94207,-0.290494718,0.015707118
HIRA,0.036028051,0.859189138
CHL1,0.273625968,0.084807505
RNPEPL1,0.022107714,0.837109408
AC119603.1,-0.141046433,0.708270654
AABR07039210.2,-0.145238224,0.176529535
MIR3561,0.722580361,0.127165433
LOC100359687,0.257286069,0.336360192
FAM50A,0.091099551,0.752675799
EIF4A3,-0.15199998,0.021250389
GATD1,0.121776062,0.3379915
GRIA1,0.218914894,0.08189013
SLC41A3,-0.088176398,0.564818627
THBS1,-0.7191701,0.073516223
AABR07042611.1,-0.454323983,0.096609155
HPS1,0.103070656,0.484581199
HIST1H2AO,-0.185702045,0.602008231
RUSC2,0.068256604,0.094353393
IMPACT,0.001071069,0.988409014
RFX2,-0.198641485,0.389310879
ZFP277,0.081948932,0.410304322
TMED8,0.057945701,0.602576542
U2AF1,-0.08030195,0.192642085
NAA16,0.187657144,0.013843848
AC098547.1,-0.017728398,0.877065507
GM25994,0.029553189,0.838614129
CFL2,-0.011575192,0.840014527
LOC100912393,0.302307358,0.135439414
PRDM16,-0.022848323,0.897879116
JARID2,0.033985831,0.755445045
MCU,-0.09753314,0.342204248
RT1-T24-3,-0.221091985,0.710639563
LRRC45,-0.02633941,0.611671759
SIK3,0.02431492,0.707220973
LOC102556148,-1.675098336,0.091121883
SUSD6,0.065169537,0.127542266
RNF170,0.045520427,0.623012802
ARL10,0.019525929,0.849186566
LOC100911581,0.031102463,0.664574285
EPHB4,0.007981304,0.942968606
AC103179.1,0.409062046,0.090864269
LYRM7,0.047645343,0.659540325
N4BP3,-0.268572718,0.635030397
AABR07064061.1,0.026961419,0.754735824
AABR07027545.1,-0.127869142,0.72894285
HBA-A3,-0.09285871,0.772477035
MIR6333,0.465526409,0.348181323
CHST14,-0.119710952,0.560015268
SEMA6B,0.016392448,0.699643145
TNFAIP8L1,-0.958285013,0.083041584
CLASRP,0.039674632,0.565116818
AABR07030823.1,-0.124635981,0.494208988
LOC301124,-0.014409408,0.884620466
SCD2,-0.184761098,0.025144007
CLDN3,0.087651724,0.865544673
LOC108348172,-0.057535681,0.565249277
EXOC4,0.221442457,0.080516315
HAUS6,-0.055444099,0.762549548
TAP2,0.010397853,0.978199706
ITPRIP,0.134149011,0.682010626
AABR07064304.1,0.05781853,0.862034493
DENND1C,-0.048139292,0.830287028
NUDT11,-0.039677542,0.592665509
LOC103694506,2.132318455,0.220625854
GON7,0.074318709,0.454469025
TMC8,-0.150692822,0.675823117
CD151,0.037522137,0.937970551
LOC689574,-0.075151183,0.481543008
DEDD2,0.057640119,0.445244676
UCHL3,0.026623934,0.903035377
GPR108,-0.094186743,0.14421771
AABR07024439.1,0.358836564,0.08008806
SYT14,0.243977019,0.129210008
PGAP3,-0.040186509,0.690167898
KNOP1,0.112628265,0.179663047
AABR07008805.1,0.019363387,0.845161214
LOC108349745,0.144221503,0.679044646
LOC498675,-0.47269659,0.287481179
LOC100909505,-0.088346543,0.046651734
AABR07042936.1,-0.32301096,0.466335408
PPM1L,0.027005746,0.716321146
AABR07035839.1,-0.418759692,0.079665032
SF3B6,-0.019249015,0.806632709
ANKS4B,0.049728492,0.857438993
AABR07055280.1,0.801245586,0.338030308
AABR07030156.1,0.266763397,0.081124777
AC112062.1,-0.230197185,0.32929138
AABR07029596.1,-0.477445664,0.254020598
ICOS,-0.088954105,0.86320062
METRNL,0.077774404,0.602707544
TSPAN15,-0.026069578,0.855104351
CBX4,0.122676607,0.132595764
FBXW4,-0.02891585,0.703558677
LOC102547811,-0.021785096,0.971258432
TPRG1L,0.041788538,0.405137001
KLF7,-0.043581717,0.637642348
AABR07057423.1,0.084508321,0.345928897
LOC100911027,0.169730026,0.451187236
TBL2,0.031899074,0.687051244
ADGRE1,-0.395447392,0.111028943
RALGAPA1,0.227946047,0.034729915
CTDSPL,-0.022801226,0.844103018
ACP5,0.161282722,0.446912627
PCDHB7,-0.175443178,0.474495474
LOC100911685,0.051040261,0.185620948
MYH3,-0.536934362,0.095782176
AABR07063703.1,0.773990433,0.048318371
TCEAL5,0.039056248,0.689257615
TMEM41A,-0.376491599,0.000522316
GLYCTK,0.194723285,0.221869164
LOC102553138,0.067688751,0.709493738
BASP1,-0.019251021,0.849757069
TOMM6,0.12184182,0.332829545
RP1L1,0.498740472,0.316404143
RBPJ,-0.055157055,0.483590135
AABR07029581.1,-0.112922845,0.276254646
AABR07007032.1,0.100758046,0.113053621
LOC100909824,0.127071061,0.40314415
AABR07067896.1,0.103941421,0.431778457
RPN1,0.024979659,0.24408914
AABR07067829.1,-0.39024252,0.278270621
LOC501406,-0.11999447,0.645031223
ADH5,0.066583318,0.348629915
DMD,0.136879977,0.009989688
SRM,0.219682317,0.501051452
AABR07030156.2,-0.019281308,0.89888007
OLFR12,0.133085788,0.89046075
TCEAL3,-0.087257968,0.182171667
FAM177A1,-0.028377332,0.814161632
FAU,0.209106179,0.156120525
HIC1,0.094295829,0.770730242
AABR07006458.1,0.012562887,0.917503632
MFN2,0.043024059,0.47390137
LRRC75B,0.085270086,0.632875859
VPS37C,-0.070272643,0.21316735
MTHFSD,-0.1294284,0.366567857
RCOR3,0.189991383,0.223924368
